"","metabolite","pepmass","RT","fatty_acid","feature_id","compound_class","compound_name","molecular_formula","adduct","precursor_formula","npc_number_pathway","npc_number_pathway_probability","npc_number_superclass","npc_number_superclass_probability","npc_number_class","npc_number_class_probability","classy_fire_number_most_specific_class","classy_fire_number_most_specific_class_probability","gnps_cosine_score","gnps_mz_error_ppm","gnps_compound_name","gnps_compound_class","gnps_compound_subclass","coraldb_compound_family","coraldb_compound_superclass","coraldb_compound_class","coraldb_compound_name","XGBoost_Importance","RandomForest_Importance","scler_ubiquity","non_scler_ubiquity","total_ubiquity","is_super_core","ubiquity_diff"
"1","x37644_766_69228_15_242",766.69228,15.242,"12:0",37644,"Triacylglycerols","TAG(14:0/14:0/16:1) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/14:0/16:1) [M+NH4]+",0,0.000430579849576019,81.0747663551402,0,61.0915492957746,FALSE,81.0747663551402
"2","x38867_768_70791_15_73",768.70791,15.73,"12:0",38867,"Triacylglycerols","TAG(14:0/14:0/16:0) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/14:0/16:0) [M+NH4]+",0,0.000345850680153264,81.0747663551402,0,61.0915492957746,FALSE,81.0747663551402
"3","x37681_740_67655_15_252",740.67655,15.252,"12:0",37681,"Triacylglycerols","TAG(14:0/14:0/14:0) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/14:0/14:0) [M+NH4]+",0,0.00048843083961443,80.8411214953271,0,60.9154929577465,FALSE,80.8411214953271
"4","x36387_764_67681_14_807",764.67681,14.807,"12:0",36387,"Triacylglycerols","TAG(14:0/14:0/16:2) / (12:0/16:0/16:2) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/14:0/16:2) / (12:0/16:0/16:2) [M+NH4]+",0,0,79.6728971962617,0,60.0352112676056,FALSE,79.6728971962617
"5","x36195_738_66123_14_743",738.66123,14.743,"12:0",36195,"Triacylglycerols","TAG(12:0/14:0/16:1) / TAG(12:0/14:1/16:0) / TAG(10:0/16:0/16:1) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(12:0/14:0/16:1) / TAG(12:0/14:1/16:0) / TAG(10:0/16:0/16:1) [M+NH4]+",0,4.23613659467184e-05,80.607476635514,0.735294117647059,60.9154929577465,FALSE,79.8721825178669
"6","x36153_766_69146_14_734",766.69146,14.734,"12:0",36153,"Triacylglycerols","TAG(14:0/14:0/16:1) [M+NH4]+","C43H87N7O4","[M + H]+","C43H87N7O4","Fatty acids",0.872270047664642,"Unknown",0.198837473988533,"Unknown",0.067460685968399,"Unknown",0.541212737560272,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/14:0/16:1) [M+NH4]+",0,1.05294137185081e-05,98.1308411214953,96.3235294117647,97.7112676056338,FALSE,1.8073117097306
"7","x36211_712_64567_14_744",712.64567,14.744,"12:0",36211,"Triacylglycerols","TAG(12:0/14:0/14:0) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(12:0/14:0/14:0) [M+NH4]+",0,0.000345252226906073,79.4392523364486,0,59.8591549295775,FALSE,79.4392523364486
"8","x36173_740_67585_14_735",740.67585,14.735,"12:0",36173,"Triacylglycerols","TAG(14:0/14:0/14:0) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/14:0/14:0) [M+NH4]+",0,0,98.3644859813084,97.7941176470588,98.0633802816901,FALSE,0.570368334249608
"9","x7702_375_30469_4_456",375.30469,4.456,"12:0",7702,"Unknown",NA,"C28H38","[M + H]+","C28H38","Terpenoids",0.982108175754547,"Unknown",0.149567142128944,"Unknown",0.0642652660608292,"Unknown",0.559613525867462,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,88.3177570093458,76.4705882352941,85.387323943662,FALSE,11.8471687740517
"10","x3477_424_31823_3_083",424.31823,3.083,"12:0",3477,"Unknown","dopamine-C20:3","C21H38FN7O","[M + H]+","C21H38FN7O","Alkaloids",0.999312520027161,"Unknown",0.461551398038864,"Unknown",0.189472079277039,"Unknown",0.628927171230316,0.852216,4.24335,"dopamine-C20:3","Phenols","Benzenediols",NA,NA,NA,NA,0,0,47.6635514018692,66.1764705882353,52.4647887323944,FALSE,-18.5129191863661
"11","x7638_393_31577_4_444",393.31577,4.444,"12:0",7638,"Unknown",NA,"C28H40O","[M + H]+","C28H40O","Terpenoids",0.996123731136322,"Apocarotenoids",0.8782839179039,"Unknown",0.675366580486298,"Unknown",0.561762034893036,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,77.3364485981308,67.6470588235294,75,FALSE,9.68938977460139
"12","x34276_710_6297_14_209",710.6297,14.209,"12:0",34276,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,76.1682242990654,5.88235294117647,58.8028169014084,FALSE,70.2858713578889
"13","x6773_399_32585_4_17",399.32585,4.17,"12:0",6773,"Unknown",NA,"C27H42O2","[M + H]+","C27H42O2","Terpenoids",0.999737083911896,"Steroids",0.964639902114868,"Unknown",0.49685126543045,"Unknown",0.702083051204681,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.79485439745217e-05,63.3177570093458,82.3529411764706,68.1338028169014,FALSE,-19.0351841671248
"14","x34428_712_64537_14_245",712.64537,14.245,"12:0",34428,"Triacylglycerols","TAG(12:0/14:0/14:0) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(12:0/14:0/14:0) [M+NH4]+",0,0,85.2803738317757,73.5294117647059,82.2183098591549,FALSE,11.7509620670698
"15","x1318_354_2638_1_564",354.2638,1.564,"12:0",1318,"Unknown",NA,"C20H35NO4","[M + H]+","C20H35NO4","Unknown",0.759371161460876,"Unknown",0.840578496456146,"Unknown",0.235885366797447,"Unknown",0.759274125099182,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,86.4485981308411,78.6764705882353,83.9788732394366,FALSE,7.7721275426058
"16","x7706_377_3207_4_435",377.3207,4.435,"12:0",7706,"Unknown",NA,"C28H40","[M + H]+","C28H40","Terpenoids",0.998126804828644,"Unknown",0.102983362972736,"Unknown",0.0245544593781233,"Prenol lipids",0.94966858625412,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80.8411214953271,45.5882352941176,72.0070422535211,FALSE,35.2528862012095
"17","x34568_738_66107_14_276",738.66107,14.276,"12:0",34568,"Triacylglycerols","TAG(12:0/14:0/16:1) / TAG(12:0/14:1/16:0) / TAG(10:0/16:0/16:1) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(12:0/14:0/16:1) / TAG(12:0/14:1/16:0) / TAG(10:0/16:0/16:1) [M+NH4]+",0,5.55897192765018e-06,80.3738317757009,72.7941176470588,78.3450704225352,FALSE,7.57971412864211
"18","x26410_616_56642_12_334",616.56642,12.334,"12:0",26410,"Unknown",NA,"C40H73NO3","[M + H]+","C40H73NO3","Fatty acids",0.984906792640686,"Unknown",0.723891913890839,"Unknown",0.615464687347412,"N-acyl amines",0.911776185035706,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.55488161338728e-05,88.5514018691589,52.9411764705882,79.7535211267606,FALSE,35.6102253985707
"19","x408_288_28929_1_04",288.28929,1.04,"12:0",408,"Unknown",NA,"C17H37NO2","[M + H]+","C17H37NO2","Fatty acids",0.953620970249176,"Unknown",0.676064252853394,"Unknown",0.622291088104248,"1,2-aminoalcohols",0.933695495128632,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.1495327102804,70.5882352941177,64.4366197183099,FALSE,-8.4387025838373
"20","x34204_684_61583_14_171",684.61583,14.171,"12:0",34204,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70.7943925233645,12.5,56.5140845070422,FALSE,58.2943925233645
"21","x1728_368_28017_1_826",368.28017,1.826,"12:0",1728,"Unknown",NA,"C27H33B","[M + H]+","C27H33B","Terpenoids",0.988040506839752,"Unknown",0.429115921258926,"Unknown",0.346525996923447,"Unknown",0.764001190662384,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.196261682243,22.0588235294118,22.0070422535211,FALSE,0.137438152831201
"22","x4670_273_25784_3_528",273.25784,3.528,"12:0",4670,"Unknown",NA,"C20H32","[M + H]+","C20H32","Terpenoids",0.995647728443146,"Unknown",0.790320992469788,"Unknown",0.0758261978626251,"Diterpenoids",0.866231024265289,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.233644859813084,18.3823529411765,4.57746478873239,FALSE,-18.1487080813634
"23","x4098_314_30554_3_347",314.30554,3.347,"12:0",4098,"Unknown",NA,"C19H39NO2","[M + H]+","C19H39NO2","Unknown",0.849718928337097,"Unknown",0.529848456382751,"Unknown",0.157251358032227,"Unknown",0.619819700717926,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.19198463829028e-06,79.6728971962617,71.3235294117647,77.8169014084507,FALSE,8.34936778449701
"24","x2682_396_31106_2_618",396.31106,2.618,"12:0",2682,"Unknown",NA,"C23H41NO4","[M + H]+","C23H41NO4","Fatty acids",0.973200082778931,"Unknown",0.658463835716248,"Unknown",0.553049206733704,"Unknown",0.672290861606598,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.5981308411215,8.82352941176471,19.8943661971831,FALSE,14.7746014293568
"25","x1395_382_29498_1_599",382.29498,1.599,"12:0",1395,"Unknown",NA,"C22H39NO4","[M + H]+","C22H39NO4","Fatty acids",0.99374395608902,"Unknown",0.647555410861969,"Unknown",0.17632482945919,"Unknown",0.662535190582275,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34.5794392523364,44.8529411764706,36.7957746478873,FALSE,-10.2735019241342
"26","x6519_328_32138_4_097",328.32138,4.097,"12:0",6519,"Unknown",NA,"C20H41NO2","[M + H]+","C20H41NO2","Fatty acids",0.881487786769867,"Fatty amides",0.869213283061981,"Unknown",0.47605174779892,"N-acyl amines",0.942308485507965,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,78.9719626168224,96.3235294117647,83.0985915492958,FALSE,-17.3515667949423
"27","x7436_273_25793_4_387",273.25793,4.387,"12:0",7436,"Unknown","Manool CollisionEnergy:205060","C20H32","[M + H]+","C20H32","Terpenoids",0.994913816452026,"Unknown",0.766625106334686,"Unknown",0.0714974924921989,"Unknown",0.837476849555969,0.862883,0.335041,"Manool CollisionEnergy:205060","Prenol lipids","Diterpenoids",NA,NA,NA,NA,0,0,0,19.1176470588235,4.57746478873239,FALSE,-19.1176470588235
"28","x824_354_26302_1_251",354.26302,1.251,"12:0",824,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.41359796857145e-05,59.3457943925234,40.4411764705882,54.4014084507042,FALSE,18.9046179219352
"29","x23731_586_5214_11_481",586.5214,11.481,"12:0",23731,"Unknown",NA,"C38H67NO3","[M + H]+","C38H67NO3","Fatty acids",0.980965077877045,"Unknown",0.573761701583862,"Unknown",0.231483027338982,"N-acyl amines",0.988545835018158,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,72.6635514018692,27.9411764705882,61.6197183098592,FALSE,44.722374931281
"30","x1091_320_25648_1_424",320.25648,1.424,"12:0",1091,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.6168224299065,71.3235294117647,64.7887323943662,FALSE,-8.7067069818582
"31","x4686_326_30551_3_539",326.30551,3.539,"12:0",4686,"Unknown",NA,"C20H39NO2","[M + H]+","C20H39NO2","Fatty acids",0.866919696331024,"Unknown",0.676251292228699,"Unknown",0.582379400730133,"1,2-aminoalcohols",0.868617713451385,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.25402260030435e-06,67.7570093457944,72.0588235294118,68.6619718309859,FALSE,-4.3018141836174
"32","x4894_398_32756_3_606",398.32756,3.606,"12:0",4894,"Unknown",NA,"C23H43NO4","[M + H]+","C23H43NO4","Unknown",0.782701551914215,"Unknown",0.517193973064423,"Unknown",0.820276200771332,"Carbamate esters",0.88060861825943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29.9065420560748,8.82352941176471,24.6478873239437,FALSE,21.0830126443101
"33","x24143_588_53511_11_655",588.53511,11.655,"12:0",24143,"Unknown",NA,"C38H69NO3","[M + H]+","C38H69NO3","Fatty acids",0.972873330116272,"Unknown",0.564338684082031,"Unknown",0.212773606181145,"Unknown",0.726419031620026,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50.4672897196262,33.8235294117647,46.1267605633803,FALSE,16.6437603078615
"34","x4713_314_3052_3_499",314.3052,3.499,"12:0",4713,"Unknown",NA,"C19H39NO2","[M + H]+","C19H39NO2","Unknown",0.751043379306793,"Unknown",0.843460440635681,"Unknown",0.447842806577682,"N-acyl amines",0.922636687755585,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60.2803738317757,75,63.556338028169,FALSE,-14.7196261682243
"35","x2816_348_28902_2_72",348.28902,2.72,"12:0",2816,"Unknown",NA,"C22H37NO2","[M + H]+","C22H37NO2","Fatty acids",0.998836815357208,"Fatty amides",0.971050381660461,"Unknown",0.483992695808411,"N-acyl amines",0.927442312240601,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.7196261682243,24.2647058823529,16.9014084507042,FALSE,-9.5450797141286
"36","x31641_656_5845_13_609",656.5845,13.609,"12:0",31641,"Unknown",NA,"C38H75N5O2","[M + Na]+","C38H75N5O2","Unknown",0.72155636548996,"Unknown",0.520509898662567,"Unknown",0.838980674743652,"N-acyl amines",0.926204681396484,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,58.1775700934579,24.2647058823529,49.6478873239437,FALSE,33.912864211105
"37","x2526_296_25872_2_502",296.25872,2.502,"12:0",2526,"Unknown",NA,"C18H33NO2","[M + H]+","C18H33NO2","Fatty acids",0.901848495006561,"Unknown",0.830884337425232,"Unknown",0.513124823570251,"Unknown",0.635663509368896,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.934579439252336,6.61764705882353,2.2887323943662,FALSE,-5.68306761957119
"38","x3884_336_28968_3_253",336.28968,3.253,"12:0",3884,"Unknown",NA,"C21H37NO2","[M + H]+","C21H37NO2","Unknown",0.77277022600174,"Unknown",0.530264139175415,"Unknown",0.15518182516098,"Unknown",0.747664630413055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.67647058823529,0.880281690140845,FALSE,-3.67647058823529
"39","x4632_396_31137_3_507",396.31137,3.507,"12:0",4632,"Unknown",NA,"C23H41NO4","[M + H]+","C23H41NO4","Unknown",0.567647337913513,"Unknown",0.103662222623825,"Unknown",0.0927463248372078,"Unknown",0.795231699943542,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.4579439252336,56.6176470588235,27.4647887323944,FALSE,-38.1597031335899
"40","x31062_780_67594_13_46",780.67594,13.46,"12:0",31062,"Unknown",NA,"C21H22Br6O2","[M + H]+","C21H22Br6O2","Unknown",0.348275005817413,"Unknown",0.27595853805542,"Unknown",0.822394728660583,"Aryl bromides",0.949305355548859,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52.1028037383178,8.08823529411765,41.1971830985916,FALSE,44.0145684442002
"41","x1213_406_29579_1_471",406.29579,1.471,"12:0",1213,"Unknown",NA,"C24H39NO4","[M + H]+","C24H39NO4","Unknown",0.399287730455399,"Unknown",0.361052960157394,"Unknown",0.207813411951065,"Unknown",0.541076958179474,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000139346287736643,10.2803738317757,41.1764705882353,17.6056338028169,FALSE,-30.8960967564596
"42","x1128_382_29505_1_444",382.29505,1.444,"12:0",1128,"Unknown",NA,"C22H39NO4","[M + H]+","C22H39NO4","Fatty acids",0.997933387756348,"Unknown",0.793633997440338,"Unknown",0.642054915428162,"Unknown",0.53896552324295,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27.5700934579439,47.7941176470588,32.2183098591549,FALSE,-20.2240241891149
"43","x4082_326_30567_3_356",326.30567,3.356,"12:0",4082,"Unknown",NA,"C20H39NO2","[M + H]+","C20H39NO2","Unknown",0.799948453903198,"Unknown",0.772980332374573,"Unknown",0.664942800998688,"Unknown",0.555488705635071,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,59.5794392523364,82.3529411764706,64.7887323943662,FALSE,-22.7735019241342
"44","x33290_808_7044_13_945",808.7044,13.945,"12:0",33290,"Triacylglycerols",NA,"C49H93NO7","[M + H]+","C49H93NO7","Fatty acids",0.999256551265717,"Glycerolipids",0.960954248905182,"Triacylglycerols",0.996278941631317,"Triacylglycerols",0.983876883983612,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,36.9158878504673,3.67647058823529,28.6971830985916,FALSE,33.239417262232
"45","x1079_366_2661_1_368",366.2661,1.368,"12:0",1079,"Unknown",NA,"C19H32FN5O","[M + H]+","C19H32FN5O","Unknown",0.510336339473724,"Unknown",0.262014865875244,"Unknown",0.0301401074975729,"Unknown",0.677265346050262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25.4672897196262,25.7352941176471,25.3521126760563,FALSE,-0.268004398020899
"46","x1758_364_28505_1_809",364.28505,1.809,"12:0",1758,"Unknown",NA,"C22H37NO3","[M + H]+","C22H37NO3","Unknown",0.713521420955658,"Unknown",0.638718247413635,"Unknown",0.0708326771855354,"Unknown",0.830954432487488,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.4299065420561,22.7941176470588,22.3591549295775,FALSE,-0.364211105002703
"47","x3970_364_28474_3_278",364.28474,3.278,"12:0",3970,"Unknown",NA,"C22H37NO3","[M + H]+","C22H37NO3","Unknown",0.693369388580322,"Unknown",0.545889973640442,"Unknown",0.335068166255951,"Unknown",0.574171841144562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"48","x1238_340_28439_1_552",340.28439,1.552,"12:0",1238,"Unknown",NA,"C20H37NO3","[M + H]+","C20H37NO3","Fatty acids",0.904292225837708,"Unknown",0.525742948055267,"Unknown",0.257139921188354,"Unknown",0.575635552406311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"49","x7986_488_4481_4_556",488.4481,4.556,"12:0",7986,"Unknown",NA,"C32H57NO2","[M + H]+","C32H57NO2","Unknown",0.657428860664368,"Unknown",0.270883679389954,"Unknown",0.120265454053879,"Unknown",0.783775925636292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"50","x7698_407_36701_4_428",407.36701,4.428,"12:0",7698,"Unknown",NA,"C30H46","[M + H]+","C30H46","Terpenoids",0.996216952800751,"Unknown",0.695694208145142,"Unknown",0.115081362426281,"Unknown",0.55417662858963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"51","x28920_628_55287_12_972",628.55287,12.972,"12:0",28920,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"52","x28446_704_57966_12_847",704.57966,12.847,"12:0",28446,"Unknown",NA,"C43H77NO6","[M + H]+","C43H77NO6","Fatty acids",0.997336328029633,"Unknown",0.736209869384766,"Unknown",0.770353972911835,"Unknown",0.757091641426086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"53","x29239_730_59641_13_089",730.59641,13.089,"12:0",29239,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"54","x7035_375_30577_4_226",375.30577,4.226,"12:0",7035,"Unknown",NA,"C28H38","[M + H]+","C28H38","Terpenoids",0.980673313140869,"Unknown",0.434401422739029,"Unknown",0.11661671847105,"Unknown",0.595606923103333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"55","x5474_273_25697_3_785",273.25697,3.785,"12:0",5474,"Unknown",NA,"C20H32","[M + H]+","C20H32","Terpenoids",0.99540364742279,"Unknown",0.832982838153839,"Unknown",0.0619085170328617,"Diterpenoids",0.87301379442215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"56","x2940_370_27309_2_755",370.27309,2.755,"12:0",2940,"Unknown",NA,"C24H35NO2","[M + H]+","C24H35NO2","Unknown",0.188933089375496,"Unknown",0.311789155006409,"Unknown",0.292229026556015,"Unknown",0.5939581990242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"57","x8228_336_29027_4_618",336.29027,4.618,"12:0",8228,"Unknown",NA,"C21H37NO2","[M + H]+","C21H37NO2","Fatty acids",0.987525582313538,"Unknown",0.758506178855896,"Unknown",0.514027714729309,"Unknown",0.80487072467804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"58","x29670_680_58079_13_147",680.58079,13.147,"12:0",29670,"Unknown",NA,"C41H77NO6","[M + H]+","C41H77NO6","Fatty acids",0.999085187911987,"Unknown",0.494417399168015,"Unknown",0.570904910564423,"Unknown",0.656633257865906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"59","x1090_334_27398_1_45",334.27398,1.45,"12:0",1090,"Unknown",NA,"C21H35NO2","[M + H]+","C21H35NO2","Unknown",0.806927680969238,"Unknown",0.646122992038727,"Unknown",0.293880432844162,"Unknown",0.625322282314301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"60","x3710_376_28614_3_171",376.28614,3.171,"12:0",3710,"Unknown",NA,"C23H37NO3","[M + H]+","C23H37NO3","Fatty acids",0.960273146629334,"Unknown",0.790626406669617,"Unknown",0.316042423248291,"Unknown",0.841911733150482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"61","x23957_600_49723_11_631",600.49723,11.631,"12:0",23957,"Unknown",NA,"C38H65NO4","[M + H]+","C38H65NO4","Fatty acids",0.964419543743134,"Unknown",0.414975970983505,"Unknown",0.235072523355484,"Unknown",0.574750363826752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"62","x3218_322_27338_2_994",322.27338,2.994,"12:0",3218,"Unknown",NA,"C20H35NO2","[M + H]+","C20H35NO2","Fatty acids",0.967621743679047,"Unknown",0.558571815490723,"Unknown",0.606284737586975,"Unknown",0.527362942695618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"63","x10634_359_27482_5_511",359.27482,5.511,"12:0",10634,"Unknown",NA,"C27H34","[M + H]+","C27H34","Terpenoids",0.994316279888153,"Unknown",0.657102942466736,"Unknown",0.659013271331787,"Unknown",0.676277577877045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"64","x6868_273_2556_4_146",273.2556,4.146,"12:0",6868,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"65","x14958_550_4477_7_299",550.4477,7.299,"12:0",14958,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"66","x2256_326_30529_2_361",326.30529,2.361,"12:0",2256,"Unknown",NA,"C20H39NO2","[M + H]+","C20H39NO2","Fatty acids",0.968460559844971,"Fatty amides",0.920502066612244,"Unknown",0.73364531993866,"Unknown",0.617527544498444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"67","x647_378_23136_1_159",378.23136,1.159,"12:0",647,"Unknown",NA,"C20H31BO6","[M + H]+","C20H31BO6","Terpenoids",0.982016384601593,"Unknown",0.201473519206047,"Unknown",0.291504144668579,"Unknown",0.843167841434479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"68","x2974_424_3205_2_901",424.3205,2.901,"12:0",2974,"Unknown",NA,"C28H41NO2","[M + H]+","C28H41NO2","Unknown",0.726032078266144,"Unknown",0.394669026136398,"Unknown",0.615923225879669,"Unknown",0.752381861209869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"69","x3799_384_29177_3_24",384.29177,3.24,"12:0",3799,"Unknown",NA,"C22H38FNO3","[M + H]+","C22H38FNO3","Unknown",0.694118618965149,"Unknown",0.733360052108765,"Unknown",0.342439711093903,"Unknown",0.617495656013489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"70","x39847_822_75508_16_151",822.75508,16.151,"14:0",39847,"Triacylglycerols","TAG(16:0/16:0/16:1) / TAG(16:0/14:0/18:1) [M+NH4]+","C47H95N7O4","[M + H]+","C47H95N7O4","Fatty acids",0.988396465778351,"Unknown",0.833619236946106,"Unknown",0.83506566286087,"Fatty acid esters",0.973231554031372,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(16:0/16:0/16:1) / TAG(16:0/14:0/18:1) [M+NH4]+",0,0.00119868965328775,81.7757009345794,0,61.6197183098592,FALSE,81.7757009345794
"71","x38192_818_72388_15_459",818.72388,15.459,"14:0",38192,"Triacylglycerols","TAG(14:0/16:0/18:3) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/16:0/18:3) [M+NH4]+",0,0,81.0747663551402,0,61.0915492957746,FALSE,81.0747663551402
