metabolite,ubiquity_percent,n_samples_present,total_samples,avg_intensity_overall,max_intensity
x35134_790_7459_14_424,0.8802816901408451,5,568,502.15535862675813,197270.38
x35460_1166_6632_14_507,0.8802816901408451,5,568,186.4999110915478,41796.945
x35600_491_48263_14_557,0.8802816901408451,5,568,732.4698063380315,188279.81
x35618_768_76006_14_568,0.8802816901408451,5,568,1009.3188080985848,202655.81
x3587_806_44696_3_139,0.8802816901408451,5,568,19021.613908450574,6322924
x3594_811_40316_3_16,0.8802816901408451,5,568,2982.2312147887233,451727.22
x36289_1016_65446_14_761,0.8802816901408451,5,568,1161.1860686619684,196325.67
x3656_775_40278_3_161,0.8802816901408451,5,568,268.7648955985904,52013.586
x36581_852_4389_14_839,0.8802816901408451,5,568,433.10784859154904,140659.3
x36726_796_7923_14_931,0.8802816901408451,5,568,482.6313679577487,125824.02
x36987_768_76163_15_002,0.8802816901408451,5,568,632.9996109154952,147648.95
x3700_838_47432_3_176,0.8802816901408451,5,568,4509.27823943662,1101471.4
x37092_1192_86327_15_01,0.8802816901408451,5,568,533.6546126760572,130048.18
x37575_1016_69083_15_218,0.8802816901408451,5,568,12429.154471830947,2176454.5
x37621_603_57211_15_248,0.8802816901408451,5,568,741.8927957746506,228498.64
x37759_849_87572_15_288,0.8802816901408451,5,568,109.35546936619839,26997.23
x37862_796_79424_15_328,0.8802816901408451,5,568,311.61627112676376,93427.95
x37950_1030_70302_15_343,0.8802816901408451,5,568,7504.173785211322,1425009.9
x38261_1421_02327_15_533,0.8802816901408451,5,568,367.3731919014073,93387.88
x38464_902_85554_15_569,0.8802816901408451,5,568,672.0581619718301,291807.28
x3884_336_28968_3_253,0.8802816901408451,5,568,3039.8542957746704,805929.6
x38966_898_85936_15_775,0.8802816901408451,5,568,1520.1779841549253,416570.9
x3903_1059_49284_3_255,0.8802816901408451,5,568,4743.367839788715,930682.6
x3917_1082_56946_3_304,0.8802816901408451,5,568,10377.92086267609,2302794.2
x3921_1054_5386_3_277,0.8802816901408451,5,568,26264.339028169074,7780382
x39254_904_86696_15_902,0.8802816901408451,5,568,2420.7381408450624,933391.3
x39323_1212_90087_15_933,0.8802816901408451,5,568,97.1026211267609,27824.596
x39499_477_43086_15_989,0.8802816901408451,5,568,829.5511267605636,252465.11
x3977_784_04278_3_292,0.8802816901408451,5,568,726.9214084507064,104059.82
x39793_843_81913_16_133,0.8802816901408451,5,568,334.30734295774624,95339.4
x39826_888_8763_16_128,0.8802816901408451,5,568,353.4175880281707,85801.734
x40076_874_85943_16_265,0.8802816901408451,5,568,5121.9054859154985,1516067
x4027_994_51642_3_297,0.8802816901408451,5,568,2011.8045387323943,548115.6
x40644_938_76036_16_573,0.8802816901408451,5,568,462.73982746478646,84143.7
x4064_1105_71223_3_335,0.8802816901408451,5,568,305.31719190140706,72543.66
x40784_901_14465_16_638,0.8802816901408451,5,568,155.3688045774651,24836.018
x4080_435_2668_3_377,0.8802816901408451,5,568,799.2092376760569,294793.28
x40843_1321_10858_16_643,0.8802816901408451,5,568,328.5560228873251,63346.445
x4376_952_50436_3_421,0.8802816901408451,5,568,3098.9073732394227,864764.75
x4741_963_45541_3_56,0.8802816901408451,5,568,1937.0678433098715,513735.75
x4973_1219_83768_3_654,0.8802816901408451,5,568,1851.4047323943596,880957.44
x5181_648_22186_3_686,0.8802816901408451,5,568,3827.153748239464,975701.06
x542_478_14167_1_095,0.8802816901408451,5,568,4817.675955985904,1700997.5
x5452_402_27928_3_727,0.8802816901408451,5,568,786.5653926056355,219574.62
x548_476_14429_1_108,0.8802816901408451,5,568,4865.873876760578,1725631.5
x5766_392_36398_3_83,0.8802816901408451,5,568,7537.072260563398,2523084.8
x5931_527_47873_3_868,0.8802816901408451,5,568,1409.0306144366277,309527.28
x6220_456_29558_4_015,0.8802816901408451,5,568,925.7270022887271,391186.1
x6390_933_78281_4_047,0.8802816901408451,5,568,1349.738485915501,267613.47
x6604_584_35829_4_119,0.8802816901408451,5,568,3940.5953485915907,844746.56
x6745_1022_80311_4_158,0.8802816901408451,5,568,2001.7078204225545,744959.7
x6746_924_76488_4_163,0.8802816901408451,5,568,3932.3089436620126,1956718
x7433_475_42846_4_384,0.8802816901408451,5,568,5180.703239436577,859067.25
x791_820_48356_1_226,0.8802816901408451,5,568,17405.84940140836,3239528.5
x8026_455_25667_4_552,0.8802816901408451,5,568,485.94045070422675,146986.66
x8135_794_46537_4_563,0.8802816901408451,5,568,2314.3418362675975,1255693.5
x8295_1268_68407_4_618,0.8802816901408451,5,568,497.22107394366503,105682.22
x8345_1183_81431_4_668,0.8802816901408451,5,568,3379.2834859154805,660543.5
x8357_501_33688_4_661,0.8802816901408451,5,568,184.7204385563379,40007.766
x8514_787_35049_4_716,0.8802816901408451,5,568,122.94158080985927,29316.162
x8727_1176_70229_4_766,0.8802816901408451,5,568,951.6643596830894,212024.62
x9393_692_42004_5_042,0.8802816901408451,5,568,1303.6811514084422,629250.25
x9562_557_48868_5_101,0.8802816901408451,5,568,1817.6827042253622,528741.25
x9566_458_3412_5_086,0.8802816901408451,5,568,118.24685264084529,20233.865
x984_1035_61212_1_377,0.8802816901408451,5,568,440.1458415492954,135784.56
x10099_767_38101_5_313,0.7042253521126761,4,568,406.31787852112933,117819.414
x10158_1048_60614_5_314,0.7042253521126761,4,568,8602.288309859186,1866568.5
x10159_1053_55888_5_326,0.7042253521126761,4,568,1455.0681443662013,338398.44
x1019_1030_65653_1_369,0.7042253521126761,4,568,557.0174049295771,229221.47
x10240_1139_59535_5_363,0.7042253521126761,4,568,3743.8231514084414,876868.94
x1029_1058_68678_1_375,0.7042253521126761,4,568,782.5974049295784,302277.84
x10365_1220_67942_5_376,0.7042253521126761,4,568,7208.17077464785,1439780.8
x10441_717_3811_5_43,0.7042253521126761,4,568,118.36461214788694,31381.361
x10473_894_71966_5_432,0.7042253521126761,4,568,1164.1042470070356,596864.1
x10482_767_72307_5_437,0.7042253521126761,4,568,8356.176901408433,1911162.6
x10486_997_38152_5_441,0.7042253521126761,4,568,567.0665211267631,117090.86
x10513_1188_69015_5_457,0.7042253521126761,4,568,780.3602394366217,184345.94
x10572_935_80156_5_434,0.7042253521126761,4,568,1411.1190158450581,481960.75
x10593_957_78491_5_443,0.7042253521126761,4,568,1217.7790228873102,326701.34
x1060_657_20451_1_39,0.7042253521126761,4,568,98.11899647887313,22828.264
x10619_1274_72685_5_467,0.7042253521126761,4,568,260.57859154929804,61937.92
x10691_793_39522_5_508,0.7042253521126761,4,568,439.0472059859154,127637.05
x11072_1143_80794_5_65,0.7042253521126761,4,568,423.4844278168999,199175.16
x11518_1062_62128_5_818,0.7042253521126761,4,568,956.5166672535249,243662.52
x11524_1090_65452_5_778,0.7042253521126761,4,568,569.5843609154903,147368.7
x11540_972_55112_5_826,0.7042253521126761,4,568,732.432012323951,242683.48
x11603_1153_61257_5_854,0.7042253521126761,4,568,373.50076408450366,96180.75
x11681_1234_69508_5_899,0.7042253521126761,4,568,575.9280827464773,144581.27
x11687_529_4943_5_892,0.7042253521126761,4,568,3348.1957746478997,766936
x11694_473_43142_5_895,0.7042253521126761,4,568,6950.9167429577865,1619776.5
x11793_781_39643_5_935,0.7042253521126761,4,568,262.07015669014095,93613.555
x1190_589_2627_1_423,0.7042253521126761,4,568,511.30814788732613,194847.05
x12059_898_52279_6_052,0.7042253521126761,4,568,96.893373239437,19407.383
x12187_333_35185_6_111,0.7042253521126761,4,568,769.3052640845112,405243.8
x12218_985_81539_6_109,0.7042253521126761,4,568,3843.7538204225107,990359.44
x12235_963_83336_6_115,0.7042253521126761,4,568,23257.548133802688,5914286
x12281_1201_86499_6_135,0.7042253521126761,4,568,1793.4153697182935,539042.3
x12299_1196_91149_6_138,0.7042253521126761,4,568,888.6750316901365,340621.78
x12310_1179_88345_6_144,0.7042253521126761,4,568,757.8171954225318,284163.4
x12328_624_56006_6_162,0.7042253521126761,4,568,263.57790845070326,90730.97
x12818_1205_91441_6_364,0.7042253521126761,4,568,2024.4546566901486,558676.8
x12856_1076_63704_6_418,0.7042253521126761,4,568,16271.826584507095,3641348.2
x12859_727_43091_6_381,0.7042253521126761,4,568,374.78818239436544,167064.7
x12868_1081_59359_6_388,0.7042253521126761,4,568,2730.884295774662,628175.94
x12891_924_47717_6_399,0.7042253521126761,4,568,186.59082992957534,83076.35
x12930_1167_62667_6_413,0.7042253521126761,4,568,5154.874823943633,1131683.6
x12931_1190_70323_6_397,0.7042253521126761,4,568,11720.879929577535,2179546.8
x13018_1248_71083_6_443,0.7042253521126761,4,568,7142.0995598591035,1496339.6
x13019_1253_66418_6_449,0.7042253521126761,4,568,1009.5114788732329,218387.4
x13034_1276_74562_6_477,0.7042253521126761,4,568,2364.833028169025,449240.3
x13088_1334_7461_6_475,0.7042253521126761,4,568,558.5275088028137,104901.586
x13246_1360_91787_6_569,0.7042253521126761,4,568,252.0215781690145,111976.84
x13370_1025_41633_6_62,0.7042253521126761,4,568,469.3278926056375,91161.055
x13473_1003_43276_6_644,0.7042253521126761,4,568,1008.8868609154829,239926.62
x13552_1169_82418_6_645,0.7042253521126761,4,568,251.83542341549196,99764.055
x13758_765_65564_6_755,0.7042253521126761,4,568,412.6700281690096,109601.18
x14202_1309_95506_6_926,0.7042253521126761,4,568,168.92826408450722,42338.99
x14521_689_47528_7_111,0.7042253521126761,4,568,132.2370422535213,25050.094
x14693_829_50709_7_228,0.7042253521126761,4,568,961.9457042253555,245193.36
x15091_481_31092_7_349,0.7042253521126761,4,568,467.75809735915567,210032.31
x15167_552_47863_7_323,0.7042253521126761,4,568,1795.523235915496,899501.5
x153_328_18768_0_813,0.7042253521126761,4,568,2744.9756866197145,976968.4
x15408_811_80221_7_463,0.7042253521126761,4,568,416.0145404929545,157779.86
x15722_1278_98639_7_532,0.7042253521126761,4,568,780.7571073943727,240370.31
x15985_1041_87854_7_646,0.7042253521126761,4,568,1295.4765105633696,350408.2
x16122_1190_70604_7_722,0.7042253521126761,4,568,1172.64577464789,270907.03
x16123_1218_7377_7_761,0.7042253521126761,4,568,701.2639894366225,156024.42
x16155_1281_99632_7_787,0.7042253521126761,4,568,8459.90838028172,1628553.5
x16158_1276_74066_7_745,0.7042253521126761,4,568,237.52221302817122,53764.44
x16223_1350_07688_7_775,0.7042253521126761,4,568,680.4504595070441,239504.67
x16224_1374_07712_7_775,0.7042253521126761,4,568,689.5822610915451,227969.61
x16279_1189_75318_7_799,0.7042253521126761,4,568,121.71665017605584,32770.4
x17147_1370_04941_8_158,0.7042253521126761,4,568,2205.42054577465,698249.4
x17744_740_64112_8_385,0.7042253521126761,4,568,823.7235739436651,364024.34
x17900_1204_72116_8_481,0.7042253521126761,4,568,213.28179753521272,52076.445
x18269_963_78196_8_578,0.7042253521126761,4,568,121.3782975352125,29166.834
x18341_413_78354_8_617,0.7042253521126761,4,568,726.9422102112707,176110.02
x19517_1089_95175_9_18,0.7042253521126761,4,568,2514.1594718309943,458763
x1961_631_47099_1_981,0.7042253521126761,4,568,1608.5365985915419,360053.1
x19634_1313_99101_9_245,0.7042253521126761,4,568,1138.1063468309987,252109.11
x20003_873_71599_9_41,0.7042253521126761,4,568,1057.5390140845136,200844.28
x20004_890_74217_9_425,0.7042253521126761,4,568,574.2537147887315,115418.99
x20005_918_77297_9_425,0.7042253521126761,4,568,625.8131584507024,123839.57
x20158_1444_01775_9_506,0.7042253521126761,4,568,7966.394190140845,1300275.5
x20500_1134_03443_9_7,0.7042253521126761,4,568,995.2548345070348,523907.9
x2062_404_24344_2_08,0.7042253521126761,4,568,57753.14431338042,22112646
x20841_1117_98158_9_865,0.7042253521126761,4,568,2531.646830985924,615232.3
x2112_591_38541_2_124,0.7042253521126761,4,568,4118.036930105621,1357037.1
x21161_986_61418_10_025,0.7042253521126761,4,568,124.05583380281696,44871.22
x21201_1125_97038_10_079,0.7042253521126761,4,568,61.30493186619692,12834.771
x22426_668_38972_10_709,0.7042253521126761,4,568,946.8350827464832,276025.88
x22449_1011_61787_10_709,0.7042253521126761,4,568,169.68706690140775,45562.58
x22838_661_53798_10_939,0.7042253521126761,4,568,183.2751214788733,65022.906
x22914_860_58659_11_025,0.7042253521126761,4,568,267.08957042253513,70877.24
x23019_1049_68735_11_093,0.7042253521126761,4,568,259.1896214788739,64435.965
x23154_984_60222_11_161,0.7042253521126761,4,568,444.8123961267617,111070.445
x23258_677_67062_11_212,0.7042253521126761,4,568,178.44690316901384,68791.06
x23940_1398_08648_11_567,0.7042253521126761,4,568,1088.6415845070514,217806.1
x23941_1393_12935_11_579,0.7042253521126761,4,568,1053.0280985915522,208817.61
x24165_1307_82011_11_648,0.7042253521126761,4,568,278.9748820422539,62770.316
x24339_753_66622_11_744,0.7042253521126761,4,568,77.11034154929584,18358.348
x24518_1376_04833_11_783,0.7042253521126761,4,568,5715.207570422559,926499
x25562_1170_71538_12_044,0.7042253521126761,4,568,256.0519489436643,63137.887
x25609_1321_83659_12_046,0.7042253521126761,4,568,310.86907042253563,73809.3
x260_648_3246_0_965,0.7042253521126761,4,568,129.78814172535218,31614.39
x26258_721_69739_12_282,0.7042253521126761,4,568,176.84731161971837,56024.562
x2684_522_30741_2_622,0.7042253521126761,4,568,44894.35528168972,12523613
x2685_527_26195_2_622,0.7042253521126761,4,568,2034.3949823943506,388233.12
x27987_1349_86777_12_728,0.7042253521126761,4,568,446.3403169014057,107576.66
x28787_859_75503_12_934,0.7042253521126761,4,568,447.49736443661766,160243.33
x3018_885_43797_2_854,0.7042253521126761,4,568,1164.3318750000083,353358.56
x3062_637_49405_2_892,0.7042253521126761,4,568,12245.681719366212,6927661.5
x3076_1056_71021_2_897,0.7042253521126761,4,568,210.0574823943667,86922.05
x30935_1462_09231_13_421,0.7042253521126761,4,568,412.6417628521104,156537.61
x31181_894_5794_13_5,0.7042253521126761,4,568,257.51546830985757,66971.49
x34143_920_04265_14_171,0.7042253521126761,4,568,177.20868661971747,57977.97
x34975_1378_32759_14_382,0.7042253521126761,4,568,717.849119718314,272351.5
x35563_519_51512_14_543,0.7042253521126761,4,568,724.651123239442,252236.6
x36163_562_88201_14_732,0.7042253521126761,4,568,62.23175563380302,13237.509
x36588_794_77483_14_884,0.7042253521126761,4,568,1018.0602376760489,295590.47
x38812_1312_94544_15_712,0.7042253521126761,4,568,400.1308415492951,167765.36
x39100_1315_93687_15_828,0.7042253521126761,4,568,168.5163420774658,37739.785
x39101_1286_92696_15_799,0.7042253521126761,4,568,397.5004278168996,173533.25
x39585_1280_8803_16_038,0.7042253521126761,4,568,144.52781214788843,34117.617
x39718_1314_96136_16_086,0.7042253521126761,4,568,423.6656443661984,175346.67
x39782_1289_94815_16_145,0.7042253521126761,4,568,638.818114436622,303422.84
x40341_827_68745_16_394,0.7042253521126761,4,568,177.922747711268,52274.957
x40573_1328_12913_16_508,0.7042253521126761,4,568,160.51322130281653,53575.938
x40725_1288_94774_16_602,0.7042253521126761,4,568,722.6782007042286,261313.69
x40875_1297_12046_16_7,0.7042253521126761,4,568,288.62749471830864,54663.246
x40884_1314_14644_16_7,0.7042253521126761,4,568,164.25753873239395,35091.637
x40990_1058_70419_16_773,0.7042253521126761,4,568,157.87424823943647,39468.477
x41002_1311_1357_16_802,0.7042253521126761,4,568,129.71089260563426,27580.469
x41011_1333_11354_16_785,0.7042253521126761,4,568,144.24288556338135,31694.574
x41085_1292_07068_16_805,0.7042253521126761,4,568,179.43838855633888,79595.05
x4169_1021_72075_3_392,0.7042253521126761,4,568,1030.2013485915577,285714.94
x4474_434_28939_3_466,0.7042253521126761,4,568,2426.869859154935,812290.25
x4594_645_53695_3_505,0.7042253521126761,4,568,588.7189683098543,136815.08
x4665_332_30589_3_529,0.7042253521126761,4,568,1970.1147535211146,902554
x46_234_12364_0_643,0.7042253521126761,4,568,87.06007218309804,18366.225
x477_792_36432_1_079,0.7042253521126761,4,568,16929.074823943625,4877602.5
x4874_793_627_3_585,0.7042253521126761,4,568,795.0746197183141,156089.44
x4884_487_44834_3_583,0.7042253521126761,4,568,1933.9564964788733,333019.4
x488_797_32139_1_085,0.7042253521126761,4,568,2269.9170774648014,661074.2
x4905_655_63449_3_61,0.7042253521126761,4,568,1319.5274823943694,225480.97
x4914_669_64983_3_613,0.7042253521126761,4,568,1534.366637323941,261010.77
x5062_845_40853_3_663,0.7042253521126761,4,568,549.7268644366211,87889.49
x5118_628_24179_3_681,0.7042253521126761,4,568,2317.6024806338146,657403.5
x52_337_04822_0_641,0.7042253521126761,4,568,2171.071869718318,1169584.1
x5827_939_74088_3_857,0.7042253521126761,4,568,6265.202411971803,1663670.9
x5917_851_70784_3_885,0.7042253521126761,4,568,5027.099072183144,2072320.4
x6061_622_52562_3_932,0.7042253521126761,4,568,604.0877024647899,162341.53
x6076_1108_83108_3_938,0.7042253521126761,4,568,163.67398503521218,51243.66
x6242_943_77258_4_046,0.7042253521126761,4,568,3535.8385862676396,1231228.2
x6356_899_65864_4_045,0.7042253521126761,4,568,537.7883749999983,175106.83
x6381_911_80057_4_051,0.7042253521126761,4,568,1029.1288380281658,213782.95
x6640_1091_4831_4_132,0.7042253521126761,4,568,64.90869225352147,12913.549
x6704_529_45744_4_136,0.7042253521126761,4,568,1010.687042253528,265536.75
x6722_820_38744_4_157,0.7042253521126761,4,568,306.85852464788525,90699.86
x6797_303_21138_4_21,0.7042253521126761,4,568,1710.5288732394495,800134.44
x7203_761_33612_4_343,0.7042253521126761,4,568,123.16525088028253,36520.848
x7502_303_21126_4_433,0.7042253521126761,4,568,578.3649154929631,160214.27
x78_257_2339_0_671,0.7042253521126761,4,568,115.55349330985827,45337.484
x7941_515_47817_4_524,0.7042253521126761,4,568,4565.501496478851,920289.25
x7942_849_68929_4_524,0.7042253521126761,4,568,2147.1641021126848,516885.53
x7973_1106_61071_4_48,0.7042253521126761,4,568,908.1212552816933,258273.03
x7992_359_27386_4_535,0.7042253521126761,4,568,6964.845933098535,1570461.9
x8080_1082_55402_4_556,0.7042253521126761,4,568,421.8296566901459,104449.164
x8174_1182_64369_4_585,0.7042253521126761,4,568,815.419507042252,196846.3
x8358_775_61973_4_604,0.7042253521126761,4,568,199.127070422536,50680.887
x8589_601_28038_4_75,0.7042253521126761,4,568,116.15890897887269,46888.188
x8673_849_68972_4_778,0.7042253521126761,4,568,2195.0014788732524,552968.3
x8776_1071_40072_4_812,0.7042253521126761,4,568,448.6050158450731,88973.32
x8975_907_77094_4_851,0.7042253521126761,4,568,16113.49295774639,3736274.5
x8982_929_75157_4_877,0.7042253521126761,4,568,8748.710457746523,1809505.1
x8995_933_78435_4_879,0.7042253521126761,4,568,1114.9422007042156,310315.3
