"metabolite","coral_present","noncoral_present","coral_percent","noncoral_percent","total_present","total_percent","coral_minus_noncoral"
"x25225_660_55428_11_979",283,48,63.882618510158,31.1688311688312,331,55.4438860971524,32.7137873413268
"x4200_594_41406_3_378",329,64,74.2663656884876,41.5584415584416,393,65.8291457286432,32.707924130046
"x21785_909_5458_10_348",165,7,37.2460496613995,4.54545454545455,172,28.8107202680067,32.700595115945
"x10918_791_52854_5_632",188,15,42.4379232505643,9.74025974025974,203,34.0033500837521,32.6976635103046
"x14972_968_53852_7_282",234,31,52.8216704288939,20.1298701298701,265,44.3886097152429,32.6918002990238
"x34969_966_81612_14_351",234,31,52.8216704288939,20.1298701298701,265,44.3886097152429,32.6918002990238
"x10697_694_52575_5_49",257,39,58.0135440180587,25.3246753246753,296,49.5812395309883,32.6888686933834
"x28687_633_48573_12_905",280,47,63.2054176072235,30.5194805194805,327,54.7738693467337,32.685937087743
"x7440_658_44454_4_402",303,55,68.3972911963883,35.7142857142857,358,59.9664991624791,32.6830054821026
"x33098_1029_78816_13_914",162,6,36.568848758465,3.8961038961039,168,28.1407035175879,32.6727448623611
"x33706_749_74937_14_04",185,14,41.7607223476298,9.09090909090909,199,33.3333333333333,32.6698132567207
"x14843_692_50876_7_203",208,22,46.9525959367946,14.2857142857143,230,38.5259631490787,32.6668816510803
"x11509_379_28275_5_807",159,5,35.8916478555305,3.24675324675325,164,27.4706867671692,32.6448946087772
"x23422_812_60856_11_246",392,86,88.4875846501129,55.8441558441558,478,80.0670016750419,32.643428805957
"x36306_1012_8529_14_751",182,13,41.0835214446953,8.44155844155844,195,32.6633165829146,32.6419630031368
"x24826_686_57001_11_866",415,94,93.6794582392777,61.038961038961,509,85.2596314907873,32.6404972003166
"x12087_814_54223_6_101",320,61,72.234762979684,39.6103896103896,381,63.8190954773869,32.6243733692944
"x9823_710_53544_5_214",320,61,72.234762979684,39.6103896103896,381,63.8190954773869,32.6243733692944
"x20816_921_55468_9_853",179,12,40.4063205417607,7.79220779220779,191,31.9932998324958,32.6141127495529
"x1004_513_30632_1_371",225,28,50.7900677200903,18.1818181818182,253,42.3785594639866,32.6082495382721
"x15319_829_61489_7_45",317,60,71.5575620767494,38.961038961039,377,63.1490787269682,32.5965231157105
"x33621_1004_78509_13_999",153,3,34.5372460496614,1.94805194805195,156,26.1306532663317,32.5891941016095
"x13844_808_52316_6_781",386,84,87.1331828442438,54.5454545454545,470,78.7269681742044,32.5877282987892
"x13734_626_53627_6_734",432,100,97.5169300225734,64.9350649350649,532,89.1122278056951,32.5818650875084
"x17232_696_57826_8_19",291,51,65.6884875846501,33.1168831168831,342,57.286432160804,32.571604467767
"x33211_860_73708_13_967",291,51,65.6884875846501,33.1168831168831,342,57.286432160804,32.571604467767
"x3554_625_20536_3_117",314,59,70.8803611738149,38.3116883116883,373,62.4790619765494,32.5686728621266
"x8698_411_32643_4_78",337,67,76.0722347629797,43.5064935064935,404,67.6716917922948,32.5657412564862
"x21629_285_24192_10_282",150,2,33.8600451467269,1.2987012987013,152,25.4606365159129,32.5613438480256
"x33880_942_75051_14_172",383,83,86.4559819413093,53.8961038961039,466,78.0569514237856,32.5598780452054
"x8469_423_32571_4_684",173,10,39.0519187358916,6.49350649350649,183,30.6532663316583,32.5584122423852
"x34612_846_73305_14_285",196,18,44.2437923250564,11.6883116883117,214,35.8458961474037,32.5554806367447
"x14756_652_55124_7_188",429,99,96.8397291196388,64.2857142857143,528,88.4422110552764,32.5540148339245
"x31547_936_78516_13_628",219,26,49.4356659142212,16.8831168831169,245,41.0385259631491,32.5525490311043
"x21560_651_43949_10_253",242,34,54.627539503386,22.0779220779221,276,46.2311557788945,32.5496174254639
"x16708_891_56277_8_009",265,42,59.8194130925508,27.2727272727273,307,51.4237855946399,32.5466858198235
"x4294_600_41429_3_42",311,58,70.2031602708804,37.6623376623377,369,61.8090452261307,32.5408226085427
"x37877_994_84432_15_318",147,1,33.1828442437923,0.649350649350649,148,24.7906197654941,32.5334935944417
"x3252_597_43167_3_024",193,17,43.5665914221219,11.038961038961,210,35.1758793969849,32.5276303831609
"x30478_828_68447_13_327",426,98,96.1625282167043,63.6363636363636,524,87.7721943048576,32.5261645803407
"x16058_906_58285_7_665",331,65,74.7178329571106,42.2077922077922,396,66.3316582914573,32.5100407493184
"x29465_622_57598_13_13",331,65,74.7178329571106,42.2077922077922,396,66.3316582914573,32.5100407493184
"x38615_954_78828_15_63",144,0,32.5056433408578,0,144,24.1206030150754,32.5056433408578
"x40549_1044_91264_16_469",144,0,32.5056433408578,0,144,24.1206030150754,32.5056433408578
"x39934_608_62905_16_196",144,0,32.5056433408578,0,144,24.1206030150754,32.5056433408578
"x41387_998_90575_17_089",144,0,32.5056433408578,0,144,24.1206030150754,32.5056433408578
"x35869_660_6249_14_638",144,0,32.5056433408578,0,144,24.1206030150754,32.5056433408578
"x14535_666_56626_7_108",377,81,85.1015801354402,52.5974025974026,458,76.7169179229481,32.5041775380376
"x20151_744_56145_9_506",377,81,85.1015801354402,52.5974025974026,458,76.7169179229481,32.5041775380376
"x17984_742_54627_8_496",400,89,90.293453724605,57.7922077922078,489,81.9095477386935,32.5012459323972
"x16354_680_58283_7_837",397,88,89.6162528216704,57.1428571428571,485,81.2395309882747,32.4733956788133
"x5483_839_43436_3_736",233,31,52.5959367945824,20.1298701298701,264,44.2211055276382,32.4660666647123
"x7360_809_48115_4_383",325,63,73.3634311512415,40.9090909090909,388,64.9916247906198,32.4543402421506
"x18207_771_50288_8_559",325,63,73.3634311512415,40.9090909090909,388,64.9916247906198,32.4543402421506
"x1897_571_33868_1_99",184,14,41.5349887133183,9.09090909090909,198,33.1658291457286,32.4440796224092
"x30833_988_78501_13_398",184,14,41.5349887133183,9.09090909090909,198,33.1658291457286,32.4440796224092
"x9460_835_58804_5_08",184,14,41.5349887133183,9.09090909090909,198,33.1658291457286,32.4440796224092
"x11562_993_55492_5_837",253,38,57.1106094808126,24.6753246753247,291,48.7437185929648,32.435284805488
"x14555_674_53407_7_092",253,38,57.1106094808126,24.6753246753247,291,48.7437185929648,32.435284805488
"x16724_958_64199_7_998",299,54,67.4943566591422,35.0649350649351,353,59.1289782244556,32.4294215942071
"x33905_942_65494_14_141",158,5,35.665914221219,3.24675324675325,163,27.3031825795645,32.4191609744657
"x33290_808_7044_13_945",158,5,35.665914221219,3.24675324675325,163,27.3031825795645,32.4191609744657
"x34439_876_70513_14_222",158,5,35.665914221219,3.24675324675325,163,27.3031825795645,32.4191609744657
"x36315_579_53449_14_82",158,5,35.665914221219,3.24675324675325,163,27.3031825795645,32.4191609744657
"x7067_776_54527_4_281",391,86,88.2618510158014,55.8441558441558,477,79.8994974874372,32.4176951716455
"x26876_1046_7296_12_446",181,13,40.8577878103837,8.44155844155844,194,32.4958123953099,32.4162293688253
"x15384_803_55665_7_451",227,29,51.2415349887133,18.8311688311688,256,42.8810720268007,32.4103661575445
"x7731_684_51973_4_482",273,45,61.6252821670429,29.2207792207792,318,53.2663316582915,32.4045029462637
"x23517_801_65711_11_374",319,61,72.0090293453725,39.6103896103896,380,63.6515912897822,32.3986397349828
"x14865_676_55186_7_224",362,76,81.7155756207675,49.3506493506493,438,73.3668341708543,32.3649262701181
"x14425_845_51678_7_042",385,84,86.9074492099323,54.5454545454545,469,78.5594639865997,32.3619946644777
"x1022_437_28736_1_378",175,11,39.5033860045147,7.14285714285714,186,31.1557788944724,32.3605288616575
"x33015_883_62058_13_891",221,27,49.8871331828442,17.5324675324675,248,41.5410385259632,32.3546656503767
"x368_666_36723_1_012",149,2,33.6343115124154,1.2987012987013,151,25.2931323283082,32.3356102137141
"x9988_848_52855_5_253",149,2,33.6343115124154,1.2987012987013,151,25.2931323283082,32.3356102137141
"x10336_762_52644_5_394",172,10,38.8261851015801,6.49350649350649,182,30.4857621440536,32.3326786080736
"x34262_1036_85612_14_237",195,18,44.0180586907449,11.6883116883117,213,35.678391959799,32.3297470024332
"x26322_988_68469_12_307",264,42,59.5936794582393,27.2727272727273,306,51.2562814070352,32.320952185512
"x20536_624_557_9_723",192,17,43.3408577878104,11.038961038961,209,35.0083752093802,32.3018967488493
"x3774_856_55823_3_215",238,33,53.72460496614,21.4285714285714,271,45.393634840871,32.2960335375685
"x15374_748_57163_7_454",261,41,58.9164785553047,26.6233766233766,302,50.5862646566164,32.2931019319281
"x11937_770_55734_6_004",261,41,58.9164785553047,26.6233766233766,302,50.5862646566164,32.2931019319281
"x10802_818_59496_5_566",261,41,58.9164785553047,26.6233766233766,302,50.5862646566164,32.2931019319281
"x11206_838_55918_5_675",261,41,58.9164785553047,26.6233766233766,302,50.5862646566164,32.2931019319281
"x6206_648_46215_3_984",284,49,64.1083521444695,31.8181818181818,333,55.7788944723618,32.2901703262877
"x39547_1142_93075_16_031",143,0,32.2799097065463,0,143,23.9530988274707,32.2799097065463
"x40419_1096_94459_16_454",143,0,32.2799097065463,0,143,23.9530988274707,32.2799097065463
"x7452_508_34087_4_404",189,16,42.6636568848758,10.3896103896104,205,34.3383584589615,32.2740464952655
"x24578_543_47691_11_802",212,24,47.8555304740406,15.5844155844156,236,39.5309882747069,32.2711148896251
"x28801_844_70267_12_866",212,24,47.8555304740406,15.5844155844156,236,39.5309882747069,32.2711148896251
"x30137_883_73267_13_281",304,56,68.6230248306998,36.3636363636364,360,60.3015075376884,32.2593884670634
"x7531_344_35246_4_372",327,64,73.8148984198646,41.5584415584416,391,65.4941373534338,32.256456861423
"x13048_796_57303_6_463",278,47,62.7539503386005,30.5194805194805,325,54.4388609715243,32.2344698191199
"x18500_760_53304_8_689",301,55,67.9458239277652,35.7142857142857,356,59.6314907872697,32.2315382134795
"x12296_668_54629_6_154",301,55,67.9458239277652,35.7142857142857,356,59.6314907872697,32.2315382134795
"x13449_445_36761_6_647",347,71,78.3295711060948,46.1038961038961,418,70.0167504187605,32.2256750021987
"x13513_687_5023_6_65",183,14,41.3092550790068,9.09090909090909,197,32.998324958124,32.2183459880977
"x29522_762_62984_13_092",183,14,41.3092550790068,9.09090909090909,197,32.998324958124,32.2183459880977
"x16792_680_58246_8_051",416,95,93.9051918735892,61.6883116883117,511,85.5946398659967,32.2168801852775
"x12031_744_53997_6_035",229,30,51.6930022573363,19.4805194805195,259,43.3835845896147,32.2124827768169
"x3841_592_3984_3_254",298,54,67.2686230248307,35.0649350649351,352,58.9614740368509,32.2036879598956
"x10581_413_34102_5_447",180,13,40.6320541760722,8.44155844155844,193,32.3283082077052,32.1904957345138
"x7918_904_59483_4_512",272,45,61.3995485327314,29.2207792207792,317,53.0988274706868,32.1787693119522
"x34522_1026_83651_14_282",154,4,34.7629796839729,2.5974025974026,158,26.465661641541,32.1655770865703
"x7861_480_34549_4_496",387,85,87.3589164785553,55.1948051948052,472,79.0619765494137,32.1641112837501
"x25886_551_50167_12_18",177,12,39.9548532731377,7.79220779220779,189,31.6582914572864,32.1626454809299
"x26811_1088_71153_12_427",177,12,39.9548532731377,7.79220779220779,189,31.6582914572864,32.1626454809299
"x1349_403_2841_1_598",200,20,45.1467268623025,12.987012987013,220,36.8509212730318,32.1597138752895
"x27146_978_73986_12_51",200,20,45.1467268623025,12.987012987013,220,36.8509212730318,32.1597138752895
"x22250_574_45991_10_593",433,101,97.7426636568849,65.5844155844156,534,89.4472361809045,32.1582480724693
"x3621_622_40934_3_146",246,36,55.5304740406321,23.3766233766234,282,47.2361809045226,32.1538506640087
"x1838_514_37425_1_909",269,44,60.7223476297968,28.5714285714286,313,52.428810720268,32.1509190583683
"x20327_842_53288_9_599",338,68,76.2979683972912,44.1558441558442,406,68.0067001675042,32.142124241447
"x19586_792_59037_9_203",384,84,86.6817155756208,54.5454545454545,468,78.391959798995,32.1362610301662
"x16696_797_51742_8_022",407,92,91.8735891647856,59.7402597402597,499,83.5845896147404,32.1333294245258
"x13154_774_56587_6_499",220,27,49.6613995485327,17.5324675324675,247,41.3735343383585,32.1289320160652
"x16007_795_50287_7_617",266,43,60.0451467268623,27.9220779220779,309,51.7587939698492,32.1230688047844
"x6589_311_2372_4_113",312,59,70.4288939051919,38.3116883116883,371,62.14405360134,32.1172055935036
"x26029_853_6779_12_241",312,59,70.4288939051919,38.3116883116883,371,62.14405360134,32.1172055935036
"x20153_708_61492_9_504",358,75,80.8126410835214,48.7012987012987,433,72.5293132328308,32.1113423822227
"x2889_599_41012_2_763",358,75,80.8126410835214,48.7012987012987,433,72.5293132328308,32.1113423822227
"x30641_770_69068_13_409",171,10,38.6004514672686,6.49350649350649,181,30.3182579564489,32.1069449737621
"x31859_596_54097_13_659",194,18,43.7923250564334,11.6883116883117,212,35.5108877721943,32.1040133681217
"x39958_563_53941_16_215",194,18,43.7923250564334,11.6883116883117,212,35.5108877721943,32.1040133681217
"x13161_703_5707_6_505",217,26,48.9841986455982,16.8831168831169,243,40.7035175879397,32.1010817624813
"x2003_581_39823_2_019",263,42,59.3679458239278,27.2727272727273,305,51.0887772194305,32.0952185512005
"x15812_797_5166_7_606",309,58,69.7516930022573,37.6623376623377,367,61.4740368509213,32.0893553399197
"x7414_700_45158_4_391",168,9,37.9232505643341,5.84415584415584,177,29.6482412060301,32.0790947201782
"x34559_902_72555_14_245",168,9,37.9232505643341,5.84415584415584,177,29.6482412060301,32.0790947201782
"x20782_774_54595_9_825",214,25,48.3069977426637,16.2337662337662,239,40.0335008375209,32.0732315088974
"x30799_665_65053_13_423",306,57,69.0744920993228,37.012987012987,363,60.8040201005025,32.0615050863358
"x24066_885_55117_11_629",329,65,74.2663656884876,42.2077922077922,394,65.9966499162479,32.0585734806954
"x41640_1050_96426_17_391",142,0,32.0541760722348,0,142,23.785594639866,32.0541760722348
"x41075_1126_99384_16_84",142,0,32.0541760722348,0,142,23.785594639866,32.0541760722348
"x34231_439_37869_14_195",142,0,32.0541760722348,0,142,23.785594639866,32.0541760722348
"x34462_899_6724_14_238",142,0,32.0541760722348,0,142,23.785594639866,32.0541760722348
"x34310_1000_81691_14_217",165,8,37.2460496613995,5.1948051948052,173,28.9782244556114,32.0512444665944
"x2429_313_27362_2_429",188,16,42.4379232505643,10.3896103896104,204,34.1708542713568,32.0483128609539
"x709_664_38539_1_118",188,16,42.4379232505643,10.3896103896104,204,34.1708542713568,32.0483128609539
"x29638_1028_78779_13_147",211,24,47.6297968397291,15.5844155844156,235,39.3634840871022,32.0453812553135
"x12627_726_56677_6_287",257,40,58.0135440180587,25.974025974026,297,49.748743718593,32.0395180440327
"x31776_910_75403_13_659",280,48,63.2054176072235,31.1688311688312,328,54.9413735343384,32.0365864383923
"x28128_387_28931_12_785",162,7,36.568848758465,4.54545454545455,169,28.3082077051926,32.0233942130105
"x4173_873_4645_3_375",185,15,41.7607223476298,9.74025974025974,200,33.500837520938,32.0204626073701
"x16111_653_49968_7_787",208,23,46.9525959367946,14.9350649350649,231,38.6934673366834,32.0175310017296
"x5546_666_43291_3_762",277,47,62.5282167042889,30.5194805194805,324,54.2713567839196,32.0087361848084
"x21888_825_54739_10_401",369,79,83.2957110609481,51.2987012987013,448,75.0418760469012,31.9970097622468
"x30716_931_62068_13_385",159,6,35.8916478555305,3.8961038961039,165,27.6381909547739,31.9955439594266
"x31241_716_61788_13_504",182,14,41.0835214446953,9.09090909090909,196,32.8308207705193,31.9926123537862
"x27779_954_74077_12_662",182,14,41.0835214446953,9.09090909090909,196,32.8308207705193,31.9926123537862
"x20416_802_61844_9_653",415,95,93.6794582392777,61.6883116883117,510,85.427135678392,31.991146550966
"x11545_1023_52531_5_836",228,30,51.4672686230248,19.4805194805195,258,43.21608040201,31.9867491425053
"x28941_898_72255_12_997",228,30,51.4672686230248,19.4805194805195,258,43.21608040201,31.9867491425053
"x20867_872_53904_9_877",297,54,67.0428893905192,35.0649350649351,351,58.7939698492462,31.9779543255841
"x8548_363_28923_4_735",179,13,40.4063205417607,8.44155844155844,192,32.1608040201005,31.9647621002023
"x22061_856_58166_10_47",271,45,61.1738148984199,29.2207792207792,316,52.9313232830821,31.9530356776406
"x12364_666_53057_6_163",271,45,61.1738148984199,29.2207792207792,316,52.9313232830821,31.9530356776406
"x24133_780_63739_11_672",294,53,66.3656884875846,34.4155844155844,347,58.1239530988275,31.9501040720002
"x16124_826_59635_7_692",317,61,71.5575620767494,39.6103896103896,378,63.3165829145729,31.9471724663598
"x13037_769_48759_6_469",337,68,76.0722347629797,44.1558441558442,405,67.8391959798995,31.9163906071355
"x15604_728_52297_7_515",360,76,81.2641083521445,49.3506493506493,436,73.0318257956449,31.9134590014951
"x33893_802_66127_14_122",150,3,33.8600451467269,1.94805194805195,153,25.6281407035176,31.9119931986749
"x29887_1004_784_13_245",196,19,44.2437923250564,12.3376623376623,215,36.0134003350084,31.9061299873941
"x9817_372_38384_5_193",429,100,96.8397291196388,64.9350649350649,529,88.6097152428811,31.9046641845739
"x13497_949_52876_6_652",219,27,49.4356659142212,17.5324675324675,246,41.2060301507538,31.9031983817537
"x24950_885_55238_11_897",311,59,70.2031602708804,38.3116883116883,370,61.9765494137353,31.891471959192
"x18613_786_59979_8_741",357,75,80.5869074492099,48.7012987012987,432,72.3618090452261,31.8856087479112
"x9298_848_52776_4_992",147,2,33.1828442437923,1.2987012987013,149,24.9581239530988,31.884142945091
